disp_id,client_id,account_id,type,age,state,city,district_id,sex,card_id,type_card,year,month,day,fulldate,type_trans,amount_credit,trans_count,loan_id,amount_loan,duration,payments,status_loan,year_trans,month_trans,day_trans,fulldate_trans,location,purpose_loan,balance_last,diff_date,is_has_loan,is_has_card
D00002756,C00002756,A00002276,Owner,80,IA,Des Moines,31,Female,,,,,,,Credit,8362.6,59,,,,,,,,,,,,50768.5,1896,0,0
D00002758,C00002758,A00002278,Owner,53,NY,New York City,1,Male,,,,,,,Credit,467326.3,61,,,,,,,,,,,,47525.5,880,0,0
D00002759,C00002759,A00002279,Owner,26,FL,Jacksonville,2,Male,V00000436,VISA Signature,2017.0,10.0,9.0,2017-10-09,Credit,11315.8,28,L00005435,314688.0,48.0,6556.0,C,2018.0,6.0,1.0,2018-06-01,59.0,home,92183.3,792,1,1
D00002760,C00002760,A00002280,Owner,24,RI,Cranston,68,Female,,,,,,,Credit,784129.8,85,,,,,,,,,,,,64983.8,1232,0,0
D00002761,C00002761,A00002281,Owner,22,NY,New York City,1,Female,,,,,,,Credit,654828.4,85,,,,,,,,,,,,29662.4,1267,0,0
D00002762,C00002762,A00002282,Owner,46,NJ,Newark,29,Female,V00000437,VISA Signature,2014.0,6.0,1.0,2014-06-01,Credit,89959.5,75,,,,,,,,,,,,104051.3,1931,0,1
D00002765,C00002765,A00002285,Owner,18,RI,Providence,36,Female,,,,,,,Credit,213987.9,80,,,,,,,,,,,,50195.9,770,0,0
D00002766,C00002766,A00002286,Owner,40,CA,Los Angeles,70,Male,,,,,,,Credit,6363.8,28,,,,,,,,,,,,19623.4,755,0,0
D00002767,C00002767,A00002286,User,45,CA,Los Angeles,70,Female,,,,,,,Credit,6363.8,28,,,,,,,,,,,,19623.4,755,0,0
D00002768,C00002768,A00002287,Owner,35,NY,New York City,1,Male,V00000438,VISA Signature,2017.0,10.0,30.0,2017-10-30,Credit,830681.7,65,,,,,,,,,,,,41787.4,984,0,1
D00002769,C00002769,A00002288,Owner,62,MA,Lawrence,69,Male,,,,,,,Credit,837614.9,74,,,,,,,,,,,,80621.5,1095,0,0
D00002770,C00002770,A00002289,Owner,45,NY,New York City,1,Male,,,,,,,Credit,580903.4,69,,,,,,,,,,,,38713.3,1029,0,0
D00002771,C00002771,A00002290,Owner,79,MS,Jackson,37,Male,,,,,,,Credit,2281.0,24,,,,,,,,,,,,13537.1,800,0,0
D00002772,C00002772,A00002290,User,77,MS,Jackson,37,Female,,,,,,,Credit,2281.0,24,,,,,,,,,,,,13537.1,800,0,0
D00002773,C00002773,A00002291,Owner,80,VT,Burlington,49,Female,,,,,,,Credit,2689.3,28,,,,,,,,,,,,16355.6,887,0,0
D00002774,C00002774,A00002291,User,78,VT,Burlington,49,Male,,,,,,,Credit,2689.3,28,,,,,,,,,,,,16355.6,887,0,0
D00002775,C00002775,A00002292,Owner,21,NH,Manchester,41,Female,,,,,,,Credit,56304.1,65,,,,,,,,,,,,19772.5,1281,0,0
D00002776,C00002776,A00002293,Owner,65,IA,Des Moines,31,Female,,,,,,,Credit,8215.1,68,,,,,,,,,,,,43745.8,2147,0,0
D00002777,C00002777,A00002294,Owner,29,CA,San Diego,46,Female,,,,,,,Credit,418109.6,56,,,,,,,,,,,,25350.4,823,0,0
D00002778,C00002778,A00002295,Owner,35,MA,New Bedford,57,Male,,,,,,,Credit,1191379.5,78,,,,,,,,,,,,87505.1,919,0,0
D00002779,C00002779,A00002296,Owner,51,NJ,Newark,29,Male,V00000439,VISA Signature,2018.0,7.0,23.0,2018-07-23,Credit,344587.6,29,,,,,,,,,,,,42346.0,421,0,1
D00002780,C00002780,A00002296,User,53,NJ,Newark,29,Female,,,,,,,Credit,344587.6,29,,,,,,,,,,,,42346.0,421,0,0
D00002781,C00002781,A00002297,Owner,39,CA,San Diego,46,Female,,,,,,,Credit,229053.9,93,,,,,,,,,,,,21001.7,1292,0,0
D00002782,C00002782,A00002298,Owner,59,IA,Des Moines,31,Male,V00000440,VISA Signature,2018.0,7.0,7.0,2018-07-07,Credit,1572223.1,133,,,,,,,,,,,,60282.0,2007,0,1
D00002783,C00002783,A00002299,Owner,59,NY,New York City,1,Male,,,,,,,Credit,213152.3,50,,,,,,,,,,,,19189.2,709,0,0
D00002784,C00002784,A00002300,Owner,41,RI,Providence,36,Female,,,,,,,Credit,23800.0,9,,,,,,,,,,,,9900.0,510,0,0
D00002785,C00002785,A00002301,Owner,37,VA,Virginia Beach,22,Male,V00000441,VISA Signature,2016.0,11.0,5.0,2016-11-05,Credit,860528.6,79,,,,,,,,,,,,69888.8,1178,0,1
D00002786,C00002786,A00002302,Owner,48,LA,New Orleans,24,Male,,,,,,,Credit,884716.9,130,,,,,,,,,,,,27962.2,1938,0,0
D00002787,C00002787,A00002303,Owner,23,NH,Manchester,41,Female,,,,,,,Credit,548576.0,51,,,,,,,,,,,,37872.0,767,0,0
D00002788,C00002788,A00002304,Owner,48,VT,Burlington,49,Female,,,,,,,Credit,805181.6,59,,,,,,,,,,,,25859.4,1046,0,0
D00002789,C00002789,A00002305,Owner,48,NY,New York City,1,Female,,,,,,,Credit,37998.5,56,,,,,,,,,,,,-18107.9,1823,0,0
D00002790,C00002790,A00002306,Owner,24,MD,Baltimore,16,Male,,,,,,,Credit,875658.2,128,,,,,,,,,,,,49914.7,1849,0,0
D00002791,C00002791,A00002307,Owner,78,MA,Lynn,60,Male,,,,,,,Credit,3562.6,43,,,,,,,,,,,,22917.1,1268,0,0
D00002794,C00002794,A00002309,Owner,35,NM,Albuquerque,18,Male,,,,,,,Credit,686032.8,76,,,,,,,,,,,,33593.3,1124,0,0
D00002795,C00002795,A00002309,User,31,NM,Albuquerque,18,Female,,,,,,,Credit,686032.8,76,,,,,,,,,,,,33593.3,1124,0,0
D00002796,C00002796,A00002310,Owner,25,KY,Louisville,15,Male,V00000442,VISA Signature,2018.0,12.0,26.0,2018-12-26,Credit,402159.3,100,,,,,,,,,,,,62810.6,1261,0,1
D00002797,C00002797,A00002311,Owner,49,AK,Anchorage,28,Male,,,,,,,Credit,317044.1,30,,,,,,,,,,,,31132.7,438,0,0
D00002798,C00002798,A00002312,Owner,68,MA,Newton,65,Male,,,,,,,Credit,1835.6,13,,,,,,,,,,,,10197.7,461,0,0
D00002799,C00002799,A00002313,Owner,38,NC,Charlotte,4,Female,,,,,,,Credit,120861.8,101,,,,,,,,,,,,36193.6,2088,0,0
D00002800,C00002800,A00002314,Owner,50,FL,Jacksonville,2,Male,,,,,,,Credit,382953.5,56,,,,,,,,,,,,46732.0,845,0,0
D00002801,C00002801,A00002315,Owner,80,NY,Rochester,75,Male,,,,,,,Credit,8548.3,55,,,,,,,,,,,,38774.3,1782,0,0
D00002802,C00002802,A00002316,Owner,33,NY,New York City,1,Female,,,,,,,Credit,30130.6,25,,,,,,,,,,,,27605.5,528,0,0
D00002803,C00002803,A00002317,Owner,68,RI,Cranston,68,Male,,,,,,,Credit,1223.8,13,,,,,,,,,,,,22079.1,490,0,0
D00002804,C00002804,A00002317,User,63,RI,Cranston,68,Female,,,,,,,Credit,1223.8,13,,,,,,,,,,,,22079.1,490,0,0
D00002805,C00002805,A00002318,Owner,35,CT,New Britain,73,Male,,,,,,,Credit,1563124.0,126,,,,,,,,,,,,22325.6,1879,0,0
D00002806,C00002806,A00002319,Owner,44,MA,Brockton,58,Female,,,,,,,Credit,893816.0,69,,,,,,,,,,,,55028.0,912,0,0
D00002808,C00002808,A00002321,Owner,25,DC,Washington,8,Female,V00000443,VISA Signature,2017.0,6.0,29.0,2017-06-29,Credit,2987945.2,178,,,,,,,,,,,,64830.5,2058,0,1
D00002809,C00002809,A00002322,Owner,20,UT,Salt Lake City,33,Male,,,,,,,Credit,1574882.6,116,L00005445,46320.0,24.0,1930.0,A,2016.0,6.0,29.0,2016-06-29,59.0,home,16987.7,1459,1,0
D00002810,C00002810,A00002323,Owner,28,PA,Philadelphia,72,Male,,,,,,,Credit,1087688.9,90,,,,,,,,,,,,77125.0,1333,0,0
D00002811,C00002811,A00002324,Owner,53,NY,New York City,1,Female,,,,,,,Credit,300231.7,39,,,,,,,,,,,,26662.3,586,0,0
D00002812,C00002812,A00002325,Owner,29,MA,Lowell,55,Female,,,,,,,Credit,416244.5,45,,,,,,,,,,,,35869.2,673,0,0
D00002813,C00002813,A00002326,Owner,58,CA,Los Angeles,70,Male,,,,,,,Credit,1163458.1,131,,,,,,,,,,,,41368.2,1802,0,0
D00002814,C00002814,A00002327,Owner,26,GA,Atlanta,19,Female,,,,,,,Credit,41767.8,79,,,,,,,,,,,,25603.9,2032,0,0
D00002815,C00002815,A00002328,Owner,69,SD,Sioux Falls,35,Male,V00000444,VISA Infinite,2018.0,4.0,3.0,2018-04-03,Credit,9075.6,39,,,,,,,,,,,,65133.1,1296,0,1
D00002816,C00002816,A00002328,User,61,SD,Sioux Falls,35,Female,,,,,,,Credit,9075.6,39,,,,,,,,,,,,65133.1,1296,0,0
D00002817,C00002817,A00002329,Owner,22,NY,New York City,1,Female,,,,,,,Credit,212551.3,60,,,,,,,,,,,,35915.6,876,0,0
D00002818,C00002818,A00002330,Owner,36,TX,Houston,54,Male,,,,,,,Credit,5462.1,68,,,,,,,,,,,,22462.3,2172,0,0
D00002819,C00002819,A00002331,Owner,19,DC,Washington,8,Male,,,,,,,Credit,3126.2,41,,,,,,,,,,,,13858.9,1342,0,0
D00002820,C00002820,A00002332,Owner,33,NY,Syracuse,77,Male,V00000445,VISA Infinite,2018.0,11.0,19.0,2018-11-19,Credit,293560.5,64,,,,,,,,,,,,66702.3,828,0,1
D00002821,C00002821,A00002333,Owner,19,WY,Cheyenne,45,Female,,,,,,,Credit,429018.0,139,,,,,,,,,,,,24552.2,1545,0,0
D00002822,C00002822,A00002334,Owner,41,NY,Buffalo,50,Male,,,,,,,Credit,169931.1,60,L00005446,48312.0,24.0,2013.0,C,2017.0,8.0,4.0,2017-08-04,59.0,home_improvement,45832.9,1017,1,0
D00002823,C00002823,A00002335,Owner,53,CA,Los Angeles,70,Female,,,,,,,Credit,515533.5,98,L00005447,541200.0,60.0,9020.0,D,2017.0,11.0,12.0,2017-11-12,59.0,home,-2785.5,1001,1,0
D00002824,C00002824,A00002336,Owner,58,SC,Charleston,39,Male,,,,,,,Credit,450570.3,163,,,,,,,,,,,,38341.2,2002,0,0
D00002825,C00002825,A00002337,Owner,41,MA,Newton,65,Male,,,,,,,Credit,406359.6,37,,,,,,,,,,,,55494.3,542,0,0
D00002826,C00002826,A00002338,Owner,65,MA,Quincy,59,Male,,,,,,,Credit,625711.3,41,,,,,,,,,,,,54543.1,510,0,0
D00002827,C00002827,A00002339,Owner,76,CT,Norwalk,63,Male,,,,,,,Credit,2155.2,25,,,,,,,,,,,,19446.0,830,0,0
D00002828,C00002828,A00002340,Owner,50,NV,Las Vegas,14,Female,,,,,,,Credit,181037.5,39,,,,,,,,,,,,43447.5,557,0,0
D00002829,C00002829,A00002341,Owner,60,UT,Salt Lake City,33,Female,,,,,,,Credit,2407.7,34,,,,,,,,,,,,20453.2,1132,0,0
D00002830,C00002830,A00002342,Owner,25,MA,Springfield,51,Male,,,,,,,Credit,6369.5,67,,,,,,,,,,,,28616.1,2149,0,0
D00002831,C00002831,A00002343,Owner,19,RI,Cranston,68,Female,,,,,,,Credit,652809.2,117,L00005449,99336.0,24.0,4139.0,A,2015.0,11.0,4.0,2015-11-04,59.0,home,44533.1,1483,1,0
D00002832,C00002832,A00002344,Owner,72,OK,Oklahoma City,13,Male,,,,,,,Credit,3202.1,31,,,,,,,,,,,,27471.2,912,0,0
D00002833,C00002833,A00002344,User,76,OK,Oklahoma City,13,Female,,,,,,,Credit,3202.1,31,,,,,,,,,,,,27471.2,912,0,0
D00002834,C00002834,A00002345,Owner,50,CT,New Haven,52,Male,,,,,,,Credit,10482.8,65,L00005450,199680.0,60.0,3328.0,C,2014.0,12.0,11.0,2014-12-11,59.0,home,31797.3,1893,1,0
D00002835,C00002835,A00002346,Owner,34,TX,San Antonio,27,Male,,,,,,,Credit,533565.5,49,,,,,,,,,,,,-2221.3,967,0,0
D00002836,C00002836,A00002347,Owner,80,CT,Bridgeport,38,Female,,,,,,,Credit,2968.9,26,,,,,,,,,,,,12188.9,853,0,0
D00002837,C00002837,A00002347,User,72,CT,Bridgeport,38,Male,,,,,,,Credit,2968.9,26,,,,,,,,,,,,12188.9,853,0,0
D00002838,C00002838,A00002348,Owner,34,MA,Newton,65,Male,,,,,,,Credit,567816.4,72,,,,,,,,,,,,27178.3,1060,0,0
D00002839,C00002839,A00002349,Owner,71,PA,Philadelphia,72,Female,,,,,,,Credit,2203.0,25,,,,,,,,,,,,13627.8,841,0,0
D00002840,C00002840,A00002349,User,65,PA,Philadelphia,72,Male,,,,,,,Credit,2203.0,25,,,,,,,,,,,,13627.8,841,0,0
D00002841,C00002841,A00002350,Owner,26,NM,Albuquerque,18,Female,V00000446,VISA Signature,2018.0,6.0,4.0,2018-06-04,Credit,1133235.0,71,L00005451,159744.0,48.0,3328.0,C,2017.0,5.0,11.0,2017-05-11,59.0,home,75894.7,879,1,1
D00002842,C00002842,A00002351,Owner,41,IL,Chicago,74,Male,,,,,,,Credit,348403.5,34,,,,,,,,,,,,62039.8,479,0,0
D00002843,C00002843,A00002352,Owner,33,CA,Los Angeles,70,Female,,,,,,,Credit,1050496.6,98,L00005452,49440.0,60.0,824.0,C,2016.0,4.0,29.0,2016-04-29,59.0,home,63982.3,1440,1,0
D00002844,C00002844,A00002353,Owner,37,MA,Springfield,51,Male,,,,,,,Credit,680052.8,85,,,,,,,,,,,,75056.0,1197,0,0
D00002845,C00002845,A00002354,Owner,47,CO,Denver,7,Male,V00000447,VISA Signature,2018.0,10.0,7.0,2018-10-07,Credit,436421.4,44,,,,,,,,,,,,60051.7,654,0,1
D00002846,C00002846,A00002355,Owner,30,NY,New York City,1,Female,,,,,,,Credit,11229.7,49,,,,,,,,,,,,102244.5,1458,0,0
D00002847,C00002847,A00002356,Owner,57,AR,Little Rock,34,Female,,,,,,,Credit,436028.1,52,,,,,,,,,,,,26611.0,738,0,0
D00002848,C00002848,A00002356,User,60,AR,Little Rock,34,Male,,,,,,,Credit,436028.1,52,,,,,,,,,,,,26611.0,738,0,0
D00002849,C00002849,A00002357,Owner,71,GA,Atlanta,19,Male,,,,,,,Credit,7889.8,73,,,,,,,,,,,,38296.6,2187,0,0
D00002850,C00002850,A00002358,Owner,29,CO,Denver,7,Male,,,,,,,Credit,414407.9,83,,,,,,,,,,,,22201.4,1205,0,0
D00002851,C00002851,A00002359,Owner,60,TX,Houston,54,Male,,,,,,,Credit,197677.5,73,,,,,,,,,,,,15251.9,900,0,0
D00002852,C00002852,A00002360,Owner,57,HI,Honolulu,26,Female,,,,,,,Credit,622778.3,58,,,,,,,,,,,,69242.3,856,0,0
D00002853,C00002853,A00002361,Owner,43,AK,Anchorage,28,Female,,,,,,,Credit,604236.6,159,L00005453,156672.0,36.0,4352.0,A,2015.0,4.0,1.0,2015-04-01,59.0,home,15261.4,1770,1,0
D00002854,C00002854,A00002362,Owner,50,MD,Baltimore,16,Male,,,,,,,Credit,2349.8,21,,,,,,,,,,,,25747.1,731,0,0
D00002855,C00002855,A00002362,User,42,MD,Baltimore,16,Female,,,,,,,Credit,2349.8,21,,,,,,,,,,,,25747.1,731,0,0
D00002856,C00002856,A00002363,Owner,76,WV,Charleston,47,Male,,,,,,,Credit,6458.5,52,,,,,,,,,,,,29192.8,1546,0,0
D00002857,C00002857,A00002364,Owner,73,UT,Salt Lake City,33,Male,,,,,,,Credit,5002.4,45,,,,,,,,,,,,21101.7,1338,0,0
D00002858,C00002858,A00002365,Owner,73,MT,Billings,42,Female,,,,,,,Credit,4952.0,51,,,,,,,,,,,,30708.9,1518,0,0
D00002859,C00002859,A00002366,Owner,71,RI,Cranston,68,Female,,,,,,,Credit,1846.0,17,,,,,,,,,,,,13878.4,590,0,0
D00002860,C00002860,A00002367,Owner,41,AK,Anchorage,28,Male,,,,,,,Credit,999700.6,94,,,,,,,,,,,,57085.1,1398,0,0
D00002862,C00002862,A00002369,Owner,35,VT,Burlington,49,Female,,,,,,,Credit,305479.4,38,,,,,,,,,,,,80656.1,530,0,0
D00002863,C00002863,A00002369,User,31,VT,Burlington,49,Male,,,,,,,Credit,305479.4,38,,,,,,,,,,,,80656.1,530,0,0
D00002864,C00002864,A00002370,Owner,47,MA,Springfield,51,Female,V00000448,VISA Signature,2018.0,4.0,29.0,2018-04-29,Credit,296549.4,33,,,,,,,,,,,,62233.6,456,0,1
D00002865,C00002865,A00002371,Owner,51,KY,Louisville,15,Male,V00000449,VISA Signature,2018.0,10.0,28.0,2018-10-28,Credit,252446.7,27,,,,,,,,,,,,32721.7,434,0,1
D00002866,C00002866,A00002371,User,50,KY,Louisville,15,Female,,,,,,,Credit,252446.7,27,,,,,,,,,,,,32721.7,434,0,0
D00002867,C00002867,A00002372,Owner,40,NY,New York City,1,Female,,,,,,,Credit,20988.6,24,,,,,,,,,,,,13698.7,564,0,0
D00002868,C00002868,A00002373,Owner,66,NV,Las Vegas,14,Male,,,,,,,Credit,2460.5,24,,,,,,,,,,,,16429.0,823,0,0
D00002869,C00002869,A00002374,Owner,24,NY,New York City,1,Male,,,,,,,Credit,2953.7,38,,,,,,,,,,,,29082.3,1120,0,0
D00002870,C00002870,A00002375,Owner,40,NJ,Newark,29,Male,,,,,,,Credit,1422957.4,111,,,,,,,,,,,,94298.0,1690,0,0
D00002871,C00002871,A00002376,Owner,32,MA,Somerville,71,Female,,,,,,,Credit,592423.9,51,,,,,,,,,,,,54486.2,747,0,0
D00002872,C00002872,A00002377,Owner,66,NY,Syracuse,77,Female,,,,,,,Credit,3919.5,46,,,,,,,,,,,,22686.2,1509,0,0
D00002873,C00002873,A00002378,Owner,24,MD,Baltimore,16,Female,,,,,,,Credit,2704659.9,186,,,,,,,,,,,,93349.5,2190,0,0
D00002874,C00002874,A00002379,Owner,27,AR,Little Rock,34,Male,,,,,,,Credit,432769.8,152,,,,,,,,,,,,30353.9,2181,0,0
D00002875,C00002875,A00002380,Owner,63,CA,San Diego,46,Male,,,,,,,Credit,201180.9,52,,,,,,,,,,,,34924.4,672,0,0
D00002876,C00002876,A00002381,Owner,23,NY,New York City,1,Male,,,,,,,Credit,435612.1,48,,,,,,,,,,,,61077.8,686,0,0
D00002877,C00002877,A00002382,Owner,67,MA,Quincy,59,Male,,,,,,,Credit,5755.3,54,,,,,,,,,,,,15431.9,1759,0,0
D00002878,C00002878,A00002383,Owner,52,RI,Cranston,68,Male,,,,,,,Credit,393842.5,67,,,,,,,,,,,,45832.8,878,0,0
D00002879,C00002879,A00002384,Owner,23,ND,Fargo,40,Male,,,,,,,Credit,11775.2,49,,,,,,,,,,,,68155.4,1469,0,0
D00002880,C00002880,A00002385,Owner,47,MA,Lynn,60,Male,V00000450,VISA Signature,2018.0,7.0,7.0,2018-07-07,Credit,530655.0,52,,,,,,,,,,,,67062.7,776,0,1
D00002881,C00002881,A00002386,Owner,32,OR,Portland,12,Female,,,,,,,Credit,473420.6,52,,,,,,,,,,,,83260.0,744,0,0
D00002882,C00002882,A00002387,Owner,68,CA,Los Angeles,70,Male,,,,,,,Credit,2683.6,29,,,,,,,,,,,,24468.5,922,0,0
D00002883,C00002883,A00002388,Owner,46,ID,Boise,30,Male,,,,,,,Credit,6466.0,63,,,,,,,,,,,,32351.7,2031,0,0
D00002884,C00002884,A00002389,Owner,41,ND,Fargo,40,Female,,,,,,,Credit,737954.7,63,,,,,,,,,,,,45351.0,942,0,0
D00002885,C00002885,A00002390,Owner,34,NY,New York City,1,Female,,,,,,,Credit,1344021.0,84,,,,,,,,,,,,20431.1,1053,0,0
D00002886,C00002886,A00002390,User,41,NY,New York City,1,Male,,,,,,,Credit,1344021.0,84,,,,,,,,,,,,20431.1,1053,0,0
D00002887,C00002887,A00002391,Owner,39,FL,Jacksonville,2,Female,,,,,,,Credit,142886.1,32,,,,,,,,,,,,40823.7,419,0,0
D00002888,C00002888,A00002392,Owner,21,NY,New York City,1,Female,V00000451,VISA Standard,2018.0,4.0,16.0,2018-04-16,Credit,154245.7,25,,,,,,,,,,,,41845.4,561,0,1
D00002889,C00002889,A00002393,Owner,56,KS,Wichita,25,Male,,,,,,,Credit,874623.5,152,,,,,,,,,,,,48060.5,2184,0,0
D00002890,C00002890,A00002394,Owner,48,NH,Nashua,62,Male,,,,,,,Credit,262869.4,31,,,,,,,,,,,,31143.3,495,0,0
D00002891,C00002891,A00002394,User,42,NH,Nashua,62,Female,,,,,,,Credit,262869.4,31,,,,,,,,,,,,31143.3,495,0,0
D00002892,C00002892,A00002395,Owner,58,OH,Columbus,3,Female,,,,,,,Credit,278412.9,77,,,,,,,,,,,,42007.7,920,0,0
D00002893,C00002893,A00002396,Owner,72,FL,Jacksonville,2,Female,,,,,,,Credit,6540.7,67,,,,,,,,,,,,23163.5,2138,0,0
D00002894,C00002894,A00002397,Owner,51,CA,Los Angeles,70,Female,,,,,,,Credit,206907.8,77,,,,,,,,,,,,37017.9,930,0,0
D00002895,C00002895,A00002398,Owner,22,CA,Los Angeles,70,Female,,,,,,,Credit,171078.4,94,,,,,,,,,,,,46957.3,766,0,0
D00002896,C00002896,A00002399,Owner,24,NY,New York City,1,Female,,,,,,,Credit,410012.0,191,,,,,,,,,,,,37673.3,1710,0,0
D00002897,C00002897,A00002400,Owner,74,ND,Fargo,40,Male,,,,,,,Credit,3635.7,27,,,,,,,,,,,,42380.5,929,0,0
D00002898,C00002898,A00002400,User,79,ND,Fargo,40,Female,,,,,,,Credit,3635.7,27,,,,,,,,,,,,42380.5,929,0,0
D00002899,C00002899,A00002401,Owner,81,MD,Baltimore,16,Male,,,,,,,Credit,7816.9,50,,,,,,,,,,,,42268.5,1588,0,0
D00002900,C00002900,A00002402,Owner,76,NM,Albuquerque,18,Male,,,,,,,Credit,2610.4,15,,,,,,,,,,,,46174.9,420,0,0
D00002901,C00002901,A00002403,Owner,61,KS,Wichita,25,Female,,,,,,,Credit,222384.7,86,,,,,,,,,,,,19731.5,1045,0,0
D00002902,C00002902,A00002404,Owner,40,DC,Washington,8,Female,,,,,,,Credit,272941.1,40,,,,,,,,,,,,14724.7,574,0,0
D00002903,C00002903,A00002404,User,40,DC,Washington,8,Male,,,,,,,Credit,272941.1,40,,,,,,,,,,,,14724.7,574,0,0
D00002904,C00002904,A00002405,Owner,53,AZ,Phoenix,64,Female,,,,,,,Credit,325803.9,48,,,,,,,,,,,,30736.7,672,0,0
D00002905,C00002905,A00002405,User,48,AZ,Phoenix,64,Male,,,,,,,Credit,325803.9,48,,,,,,,,,,,,30736.7,672,0,0
D00002906,C00002906,A00002406,Owner,65,IN,Indianapolis,5,Male,,,,,,,Credit,2689.3,30,,,,,,,,,,,,28986.5,1014,0,0
D00002907,C00002907,A00002406,User,67,IN,Indianapolis,5,Female,,,,,,,Credit,2689.3,30,,,,,,,,,,,,28986.5,1014,0,0
D00002908,C00002908,A00002407,Owner,28,NY,New York City,1,Male,,,,,,,Credit,357154.6,63,,,,,,,,,,,,29195.9,893,0,0
D00002909,C00002909,A00002408,Owner,63,HI,Honolulu,26,Male,,,,,,,Credit,421044.7,50,,,,,,,,,,,,45247.2,734,0,0
D00002910,C00002910,A00002409,Owner,63,NY,Yonkers,76,Male,V00000452,VISA Signature,2018.0,12.0,19.0,2018-12-19,Credit,409008.3,78,,,,,,,,,,,,70404.8,1052,0,1
D00002911,C00002911,A00002410,Owner,67,WY,Cheyenne,45,Male,V00000453,VISA Infinite,2018.0,7.0,12.0,2018-07-12,Credit,12476.0,64,,,,,,,,,,,,80485.5,2060,0,1
D00002912,C00002912,A00002410,User,74,WY,Cheyenne,45,Female,,,,,,,Credit,12476.0,64,,,,,,,,,,,,80485.5,2060,0,0
D00002913,C00002913,A00002411,Owner,37,ME,Portland,44,Male,,,,,,,Credit,1603093.3,134,,,,,,,,,,,,42082.4,2013,0,0
D00002915,C00002915,A00002413,Owner,45,UT,Salt Lake City,33,Female,,,,,,,Credit,253662.1,32,L00005463,17952.0,12.0,1496.0,C,2018.0,10.0,6.0,2018-10-06,59.0,car,43982.5,430,1,0
D00002916,C00002916,A00002414,Owner,27,NY,New York City,1,Male,,,,,,,Credit,3100.7,44,,,,,,,,,,,,18618.1,1442,0,0
D00002917,C00002917,A00002415,Owner,60,MD,Baltimore,16,Male,,,,,,,Credit,377596.9,46,,,,,,,,,,,,43552.7,672,0,0
D00002918,C00002918,A00002416,Owner,32,IN,Indianapolis,5,Male,,,,,,,Credit,656222.2,73,,,,,,,,,,,,6809.1,1073,0,0
D00002919,C00002919,A00002416,User,29,IN,Indianapolis,5,Female,,,,,,,Credit,656222.2,73,,,,,,,,,,,,6809.1,1073,0,0
D00002920,C00002920,A00002417,Owner,37,ME,Portland,44,Female,,,,,,,Credit,361076.1,135,,,,,,,,,,,,19594.7,1959,0,0
D00002921,C00002921,A00002418,Owner,23,AZ,Phoenix,64,Female,V00000454,VISA Signature,2017.0,8.0,1.0,2017-08-01,Credit,1459263.0,83,,,,,,,,,,,,75843.0,793,0,1
D00002922,C00002922,A00002419,Owner,59,DE,Wilmington,43,Male,,,,,,,Credit,3052527.0,182,L00005464,95808.0,12.0,7984.0,A,2015.0,1.0,30.0,2015-01-30,59.0,home,79096.4,1860,1,0
D00002923,C00002923,A00002420,Owner,22,SD,Sioux Falls,35,Female,,,,,,,Credit,15965.1,34,,,,,,,,,,,,15723.7,919,0,0
D00002924,C00002924,A00002421,Owner,58,NM,Albuquerque,18,Female,V00000455,VISA Signature,2018.0,11.0,13.0,2018-11-13,Credit,7154.5,44,,,,,,,,,,,,51846.9,1450,0,1
D00002925,C00002925,A00002421,User,52,NM,Albuquerque,18,Male,,,,,,,Credit,7154.5,44,,,,,,,,,,,,51846.9,1450,0,0
D00002926,C00002926,A00002422,Owner,65,TX,San Antonio,27,Male,,,,,,,Credit,1476.2,13,,,,,,,,,,,,33151.7,489,0,0
D00002927,C00002927,A00002422,User,70,TX,San Antonio,27,Female,,,,,,,Credit,1476.2,13,,,,,,,,,,,,33151.7,489,0,0
D00002928,C00002928,A00002423,Owner,67,CT,Bridgeport,38,Male,,,,,,,Credit,5645.6,67,,,,,,,,,,,,22641.7,2146,0,0
D00002929,C00002929,A00002424,Owner,41,NY,New York City,1,Male,V00000456,VISA Signature,2018.0,5.0,16.0,2018-05-16,Credit,2276808.7,121,,,,,,,,,,,,32434.5,1175,0,1
D00002930,C00002930,A00002425,Owner,58,NH,Manchester,41,Male,,,,,,,Credit,742791.1,166,,,,,,,,,,,,23151.6,2168,0,0
D00002932,C00002932,A00002427,Owner,59,NY,New York City,1,Female,,,,,,,Credit,1039172.2,132,,,,,,,,,,,,32093.9,1910,0,0
D00002933,C00002933,A00002428,Owner,57,PA,Philadelphia,72,Male,,,,,,,Credit,1106364.7,131,,,,,,,,,,,,44383.2,1940,0,0
D00002934,C00002934,A00002428,User,51,PA,Philadelphia,72,Female,,,,,,,Credit,1106364.7,131,,,,,,,,,,,,44383.2,1940,0,0
D00002935,C00002935,A00002429,Owner,55,MA,Fall River,61,Female,,,,,,,Credit,1161196.0,152,,,,,,,,,,,,52136.9,2154,0,0
D00002936,C00002936,A00002430,Owner,54,OH,Columbus,3,Female,,,,,,,Credit,534436.0,107,,,,,,,,,,,,62258.7,1544,0,0
D00002937,C00002937,A00002431,Owner,50,IL,Chicago,74,Male,,,,,,,Credit,401964.5,122,,,,,,,,,,,,56580.5,1407,0,0
D00002938,C00002938,A00002432,Owner,78,DC,Washington,8,Female,,,,,,,Credit,4399.4,30,,,,,,,,,,,,40786.8,987,0,0
