client_id,account_id,age,state,city,district_id,sex,balance_last,diff_date,trans_count,amount_loan,amount_credit,is_has_loan,is_has_card
C00003036,A00002514,58,MD,Baltimore,16,Female,82336.1,1236,82,,726883.4,0,1
C00003037,A00002515,58,AZ,Phoenix,64,Male,42983.8,1164,65,,646162.3,0,1
C00003038,A00002516,53,WA,Seattle,6,Female,47060.7,1141,84,466608.0,712246.1,1,0
C00003039,A00002517,30,MA,Lowell,55,Female,63717.1,781,26,,5464.3,0,0
C00003041,A00002519,72,NC,Charlotte,4,Female,50254.4,2176,69,,8577.0,0,0
C00003042,A00002520,31,NM,Albuquerque,18,Female,20850.8,1255,45,,19533.4,0,0
C00003043,A00002521,48,CT,Norwalk,63,Female,80355.4,1322,87,,1140486.8,0,0
C00003044,A00002522,54,RI,Providence,36,Male,17433.1,1075,40,,11966.8,0,0
C00003045,A00002523,49,MI,Detroit,10,Female,27702.6,2060,85,,33649.4,0,0
C00003046,A00002524,75,NY,New York City,1,Female,25761.6,1473,46,,3985.2,0,0
C00003047,A00002525,24,WY,Cheyenne,45,Male,18852.4,1333,101,,425664.9,0,0
C00003048,A00002526,77,MD,Baltimore,16,Female,17014.5,910,31,,2980.0,0,0
C00003049,A00002527,32,WA,Seattle,6,Male,66682.4,2113,194,,2846857.1,0,0
C00003050,A00002527,32,WA,Seattle,6,Female,66682.4,2113,194,,2846857.1,0,0
C00003051,A00002528,71,MA,Newton,65,Male,25040.7,2107,66,,6301.4,0,0
C00003054,A00002530,41,IL,Chicago,74,Male,33640.0,912,62,,808162.3,0,0
C00003055,A00002531,68,MA,Springfield,51,Male,38277.2,740,22,,2864.6,0,0
C00003056,A00002532,41,CT,Bridgeport,38,Female,26035.8,737,25,,5383.3,0,1
C00003057,A00002532,37,CT,Bridgeport,38,Male,26035.8,737,25,,5383.3,0,0
C00003058,A00002533,56,VT,Burlington,49,Female,48416.1,1283,108,,297056.6,0,0
C00003059,A00002534,22,MA,Fall River,61,Male,18648.6,2037,160,,430834.1,0,0
C00003060,A00002535,39,MA,Fall River,61,Male,24738.7,709,48,,381745.6,0,0
C00003061,A00002535,34,MA,Fall River,61,Female,24738.7,709,48,,381745.6,0,0
C00003062,A00002536,69,NH,Manchester,41,Female,28515.0,1525,48,,5498.4,0,0
C00003063,A00002537,29,TX,San Antonio,27,Male,24636.0,690,66,,1254139.2,0,1
C00003064,A00002538,69,MT,Billings,42,Male,36625.5,1796,57,,6089.2,0,0
C00003065,A00002539,78,LA,New Orleans,24,Female,28964.3,616,17,,2171.3,0,0
C00003066,A00002540,17,TX,Houston,54,Female,43789.5,1370,154,,354903.2,0,1
C00003067,A00002541,47,MA,New Bedford,57,Female,67714.4,1514,111,,776274.9,0,0
C00003068,A00002541,45,MA,New Bedford,57,Male,67714.4,1514,111,,776274.9,0,0
C00003069,A00002542,56,NE,Omaha,21,Male,16087.2,1972,160,,452143.5,0,0
C00003070,A00002543,79,CA,San Diego,46,Male,84304.0,2147,72,,13409.9,0,0
C00003071,A00002544,32,CT,Bridgeport,38,Female,69645.7,757,70,,258352.0,0,0
C00003072,A00002545,63,NY,New York City,1,Male,20173.7,757,69,428784.0,359916.8,1,0
C00003073,A00002545,62,NY,New York City,1,Female,20173.7,757,69,428784.0,359916.8,1,0
C00003074,A00002546,41,NY,New York City,1,Male,12122.7,1484,99,,916228.8,0,0
C00003075,A00002547,58,IL,Chicago,74,Male,89305.5,1343,90,,1196163.0,0,1
C00003076,A00002548,37,MA,New Bedford,57,Female,31801.8,1090,87,,254334.4,0,0
C00003077,A00002549,65,NY,Buffalo,50,Female,56535.4,1875,63,,9922.5,0,0
C00003078,A00002549,68,NY,Buffalo,50,Male,56535.4,1875,63,,9922.5,0,0
C00003079,A00002550,56,CT,Danbury,67,Male,96195.6,1146,82,,652485.9,0,1
C00003080,A00002551,48,IN,Indianapolis,5,Female,79773.3,1057,92,,1448135.0,0,0
C00003081,A00002551,54,IN,Indianapolis,5,Male,79773.3,1057,92,,1448135.0,0,0
C00003082,A00002552,20,CT,New Haven,52,Female,75241.1,2009,134,,1297602.0,0,1
C00003083,A00002553,28,NH,Manchester,41,Male,41458.3,1256,85,,788623.2,0,0
C00003084,A00002554,48,MN,Minneapolis,23,Female,58244.3,2022,133,,1779329.4,0,1
C00003085,A00002555,53,NH,Nashua,62,Female,83883.9,2122,146,,1482698.0,0,1
C00003086,A00002555,51,NH,Nashua,62,Male,83883.9,2122,146,,1482698.0,0,0
C00003087,A00002556,40,CA,San Diego,46,Female,13268.4,438,11,,1324.0,0,0
C00003088,A00002557,49,ND,Fargo,40,Male,22321.6,1870,152,,369581.2,0,0
C00003089,A00002558,25,CA,San Diego,46,Male,17889.7,514,18,,1192.7,0,0
C00003090,A00002559,31,AL,Birmingham,32,Male,56254.9,1309,94,,570127.1,0,0
C00003091,A00002560,33,KY,Louisville,15,Female,24126.0,559,43,,184038.9,0,0
C00003092,A00002561,32,MA,Quincy,59,Female,79969.9,823,58,,621299.1,0,1
C00003093,A00002562,33,SD,Sioux Falls,35,Male,21339.8,1234,37,,3456.3,0,0
C00003094,A00002563,49,MA,Worcester,48,Male,44593.7,1444,128,,371458.9,0,0
C00003095,A00002564,46,RI,Providence,36,Male,43274.5,576,39,,406449.0,0,0
C00003096,A00002565,17,IL,Chicago,74,Male,14543.4,1184,114,,251989.9,0,0
C00003097,A00002566,51,MA,Worcester,48,Male,6007.1,2130,46,,74706.8,0,0
C00003098,A00002567,61,WI,Milwaukee,17,Male,23978.5,1089,43,,15373.4,0,0
C00003099,A00002568,34,WI,Milwaukee,17,Male,67742.3,1765,117,,1458682.4,0,0
C00003100,A00002569,68,FL,Jacksonville,2,Male,22569.7,1665,53,,6633.2,0,0
C00003101,A00002570,58,NY,New York City,1,Male,18285.5,1108,33,,2597.4,0,0
C00003102,A00002571,20,MA,Fall River,61,Female,102739.6,715,25,,21625.6,0,1
C00003103,A00002572,26,AZ,Phoenix,64,Female,91529.7,1509,103,360000.0,58265.0,1,0
C00003104,A00002573,18,NC,Charlotte,4,Female,13560.6,867,24,,137875.4,0,1
C00003105,A00002574,52,RI,Cranston,68,Male,108722.9,2158,171,,1250422.8,0,0
C00003106,A00002575,71,PA,Philadelphia,72,Female,24247.9,627,18,,2526.9,0,0
C00003107,A00002576,39,ID,Boise,30,Male,63656.2,1946,165,,2128675.8,0,0
C00003108,A00002576,37,ID,Boise,30,Female,63656.2,1946,165,,2128675.8,0,0
C00003109,A00002577,67,CO,Denver,7,Female,23525.2,1250,38,,4558.8,0,0
C00003110,A00002578,68,TX,Houston,54,Male,19976.7,1011,30,,3016.8,0,0
C00003111,A00002578,75,TX,Houston,54,Female,19976.7,1011,30,,3016.8,0,0
C00003112,A00002579,60,LA,New Orleans,24,Male,18502.7,439,34,,85774.1,0,0
C00003113,A00002580,28,MA,Lynn,60,Female,65427.5,1148,92,89340.0,545874.2,1,0
C00003114,A00002580,28,MA,Lynn,60,Male,65427.5,1148,92,89340.0,545874.2,1,0
C00003115,A00002581,38,PA,Philadelphia,72,Male,95404.3,2121,143,,1515358.5,0,1
C00003116,A00002582,48,AK,Anchorage,28,Male,71613.7,1886,127,,1495240.3,0,1
C00003117,A00002583,58,NH,Nashua,62,Female,78055.3,2040,92,,112554.9,0,0
C00003118,A00002583,59,NH,Nashua,62,Male,78055.3,2040,92,,112554.9,0,0
C00003119,A00002584,64,NY,Buffalo,50,Female,26197.0,2002,67,,4756.0,0,0
C00003120,A00002585,35,NY,Rochester,75,Male,29110.6,2150,141,,1165375.1,0,0
C00003121,A00002586,43,MA,New Bedford,57,Female,83012.1,624,54,,788920.2,0,0
C00003122,A00002586,40,MA,New Bedford,57,Male,83012.1,624,54,,788920.2,0,0
C00003123,A00002587,20,NY,New York City,1,Male,14481.5,524,36,,171656.7,0,0
C00003124,A00002588,42,IN,Indianapolis,5,Female,57791.6,1853,126,,1181442.3,0,1
C00003125,A00002589,77,MI,Detroit,10,Female,13879.1,757,26,,2094.3,0,0
C00003126,A00002590,62,WV,Charleston,47,Male,12497.0,757,26,,2048.8,0,0
C00003127,A00002591,79,NY,New York City,1,Female,25858.9,969,33,,3444.4,0,0
C00003128,A00002592,55,MA,Lawrence,69,Female,89140.3,1947,142,,892642.0,0,1
C00003129,A00002593,53,IN,Indianapolis,5,Female,45082.5,908,62,,636327.6,0,0
C00003130,A00002594,44,GA,Atlanta,19,Female,63085.9,607,54,,758734.8,0,1
C00003131,A00002595,64,NY,New York City,1,Female,34176.6,501,14,,1710.2,0,0
C00003132,A00002596,24,NY,New York City,1,Female,27471.3,1581,53,,4856.8,0,0
C00003133,A00002597,26,IA,Des Moines,31,Female,23168.3,655,43,,459577.2,0,0
C00003134,A00002598,61,NY,New York City,1,Male,108565.5,1022,92,,1421495.6,0,1
C00003135,A00002599,31,MA,Worcester,48,Male,124641.3,2081,141,,1471153.0,0,1
C00003136,A00002600,36,NY,New York City,1,Male,84167.6,1052,117,,2077344.0,0,1
C00003137,A00002601,52,CA,Los Angeles,70,Male,20100.0,720,14,,40000.0,0,0
C00003138,A00002601,56,CA,Los Angeles,70,Female,20100.0,720,14,,40000.0,0,0
C00003139,A00002602,43,CA,San Diego,46,Female,56038.6,927,70,,412568.6,0,0
C00003140,A00002602,40,CA,San Diego,46,Male,56038.6,927,70,,412568.6,0,0
C00003141,A00002603,74,MA,Boston,9,Female,31033.0,930,27,,2767.9,0,0
C00003142,A00002604,80,RI,Cranston,68,Male,26080.5,910,31,,3195.6,0,0
C00003143,A00002605,56,NE,Omaha,21,Female,38852.2,1086,86,,281885.4,0,0
C00003144,A00002606,80,NY,New York City,1,Male,30671.2,1618,50,,5601.2,0,0
C00003145,A00002606,78,NY,New York City,1,Female,30671.2,1618,50,,5601.2,0,0
C00003146,A00002607,51,NY,New York City,1,Male,20606.6,499,34,,191787.4,0,0
C00003147,A00002608,35,GA,Atlanta,19,Female,27686.7,1240,90,,404548.3,0,0
C00003148,A00002609,57,OH,Columbus,3,Male,55569.6,2068,147,,2294138.5,0,0
C00003149,A00002609,65,OH,Columbus,3,Female,55569.6,2068,147,,2294138.5,0,0
C00003150,A00002610,67,TX,Houston,54,Female,42776.7,741,22,,2492.2,0,0
C00003151,A00002611,48,NY,New York City,1,Female,67766.3,1030,70,,588589.9,0,1
C00003152,A00002612,63,NY,New York City,1,Male,38316.8,611,22,,4426.6,0,0
C00003153,A00002613,75,HI,Honolulu,26,Male,19225.0,1915,64,,5361.9,0,0
C00003154,A00002613,73,HI,Honolulu,26,Female,19225.0,1915,64,,5361.9,0,0
C00003155,A00002614,26,ME,Portland,44,Female,15145.5,841,29,,2415.5,0,0
C00003156,A00002615,45,RI,Cranston,68,Female,62753.3,1628,108,,612254.2,0,0
C00003157,A00002616,57,NY,New York City,1,Female,20103.4,1962,131,,1423125.4,0,0
C00003158,A00002617,59,NY,New York City,1,Female,19359.3,1924,60,,5550.2,0,0
C00003159,A00002618,69,LA,New Orleans,24,Male,30152.5,2111,67,,6398.3,0,0
C00003160,A00002619,48,MO,Kansas City,20,Male,39871.2,962,64,,394834.9,0,0
C00003161,A00002620,19,RI,Warwick,66,Male,52668.6,1976,162,,509945.0,0,0
C00003162,A00002621,39,MA,Lowell,55,Male,15649.0,1159,85,,198138.2,0,0
C00003163,A00002622,35,NY,New York City,1,Female,30097.0,862,78,136344.0,446147.8,1,0
C00003164,A00002622,37,NY,New York City,1,Male,30097.0,862,78,136344.0,446147.8,1,0
C00003165,A00002623,23,OH,Columbus,3,Female,70654.8,1909,174,,474839.6,0,0
C00003166,A00002624,44,IA,Des Moines,31,Male,65289.9,1008,42,,69461.8,0,1
C00003167,A00002625,56,MA,Worcester,48,Female,51421.4,905,90,,1626970.4,0,1
C00003170,A00002627,78,NY,Yonkers,76,Male,22635.9,1551,52,,5156.9,0,0
C00003171,A00002627,75,NY,Yonkers,76,Female,22635.9,1551,52,,5156.9,0,0
C00003172,A00002628,48,AZ,Phoenix,64,Male,8653.2,1789,157,,2374112.0,0,0
C00003173,A00002629,53,RI,Warwick,66,Female,46740.3,842,58,,561456.3,0,1
C00003174,A00002629,47,RI,Warwick,66,Male,46740.3,842,58,,561456.3,0,0
C00003175,A00002630,49,AZ,Phoenix,64,Female,31713.0,1106,74,,776365.9,0,0
C00003176,A00002631,62,NY,New York City,1,Male,34927.3,1007,30,,3763.0,0,0
C00003177,A00002632,61,LA,New Orleans,24,Male,62959.3,2189,146,,1129540.8,0,0
C00003178,A00002633,30,KS,Wichita,25,Female,48864.8,1022,114,,2319970.8,0,0
C00003179,A00002634,51,WY,Cheyenne,45,Female,94101.2,449,30,,315432.8,0,0
C00003180,A00002634,55,WY,Cheyenne,45,Male,94101.2,449,30,,315432.8,0,0
C00003181,A00002635,56,TX,San Antonio,27,Male,49725.2,1061,37,,10236.4,0,1
C00003182,A00002636,74,NM,Albuquerque,18,Female,20364.6,765,22,,2236.7,0,0
C00003183,A00002637,19,CA,Los Angeles,70,Male,42296.3,729,49,,469439.8,0,1
C00003184,A00002638,40,IN,Indianapolis,5,Female,86522.9,1673,112,,1221093.1,0,1
C00003185,A00002639,27,WI,Milwaukee,17,Female,61947.4,2075,138,,1808046.5,0,0
C00003186,A00002640,45,NY,New York City,1,Female,70206.7,831,65,,494283.8,0,1
C00003187,A00002641,47,CO,Denver,7,Male,112332.5,2069,138,,1605216.3,0,1
C00003188,A00002642,23,RI,Cranston,68,Female,3974.8,1305,90,,623168.9,0,0
C00003190,A00002644,79,NY,New York City,1,Female,27487.6,510,18,,1831.9,0,0
C00003191,A00002645,24,MA,Cambridge,56,Female,34591.9,2049,152,,884901.9,0,0
C00003192,A00002646,60,WA,Seattle,6,Male,62608.1,525,49,,878769.2,0,1
C00003193,A00002647,49,AK,Anchorage,28,Female,104800.1,2152,168,,1081862.0,0,0
C00003194,A00002648,24,MA,Springfield,51,Female,39658.9,2066,105,,380608.4,0,0
C00003195,A00002649,28,FL,Jacksonville,2,Female,68408.6,1940,157,,821173.2,0,0
C00003196,A00002650,21,PA,Philadelphia,72,Female,77477.6,1010,71,,635490.7,0,0
C00003197,A00002651,41,NY,New York City,1,Male,24800.5,2111,71,,20557.5,0,1
C00003198,A00002651,46,NY,New York City,1,Female,24800.5,2111,71,,20557.5,0,0
C00003199,A00002652,42,NY,New York City,1,Female,50927.2,892,61,,669952.8,0,0
C00003200,A00002652,45,NY,New York City,1,Male,50927.2,892,61,,669952.8,0,0
C00003201,A00002653,46,RI,Warwick,66,Female,73958.0,722,49,,605455.4,0,1
C00003202,A00002654,77,MA,Cambridge,56,Male,18168.5,1624,51,,5331.7,0,0
C00003203,A00002655,40,NY,New York City,1,Female,29299.0,845,60,,609717.5,0,0
C00003204,A00002655,43,NY,New York City,1,Male,29299.0,845,60,,609717.5,0,0
C00003205,A00002656,78,NY,New York City,1,Female,31896.7,681,19,,2612.0,0,0
C00003206,A00002656,78,NY,New York City,1,Male,31896.7,681,19,,2612.0,0,0
C00003207,A00002657,74,MA,Lowell,55,Female,28249.7,815,28,,2782.0,0,0
C00003208,A00002658,52,TX,San Antonio,27,Male,21169.6,412,10,,1668.3,0,0
C00003209,A00002658,61,TX,San Antonio,27,Female,21169.6,412,10,,1668.3,0,0
C00003210,A00002659,36,NV,Las Vegas,14,Male,45579.7,1006,74,,286188.6,0,0
C00003211,A00002660,32,WI,Milwaukee,17,Female,27803.4,1901,162,,2822030.2,0,0
C00003213,A00002661,58,NY,New York City,1,Male,21258.2,674,50,,221794.6,0,0
C00003214,A00002662,77,MA,Somerville,71,Male,29397.3,1682,52,,5187.4,0,0
C00003215,A00002663,63,AZ,Phoenix,64,Female,33204.7,1436,45,,4798.0,0,0
C00003216,A00002664,40,MA,Brockton,58,Male,83132.9,1806,123,,994361.8,0,0
C00003217,A00002665,22,MA,Fall River,61,Male,19960.5,1874,219,,508036.8,0,0
C00003218,A00002666,34,VT,Burlington,49,Male,17879.1,2124,71,,5488.3,0,0
C00003219,A00002666,40,VT,Burlington,49,Female,17879.1,2124,71,,5488.3,0,0
C00003220,A00002667,42,MN,Minneapolis,23,Male,25342.8,1895,59,,4875.3,0,0
C00003221,A00002667,46,MN,Minneapolis,23,Female,25342.8,1895,59,,4875.3,0,0
C00003222,A00002668,22,NE,Omaha,21,Male,26194.6,590,40,,316359.3,0,0
C00003225,A00002670,42,OK,Oklahoma City,13,Male,39633.6,2164,143,,1889821.8,0,1
C00003226,A00002671,48,NY,New York City,1,Male,38914.0,1933,99,,71969.3,0,0
C00003227,A00002672,49,MA,Quincy,59,Female,17456.1,657,19,,1378.8,0,0
C00003228,A00002673,42,AR,Little Rock,34,Male,32258.8,1822,124,,823082.4,0,0
C00003229,A00002674,20,NY,Buffalo,50,Male,18327.6,1178,95,,284888.8,0,0
C00003230,A00002675,17,NY,New York City,1,Female,15098.9,1745,69,,336252.1,0,1
C00003231,A00002676,38,NE,Omaha,21,Male,58126.2,2169,149,,1200211.3,0,0
C00003232,A00002677,23,IN,Indianapolis,5,Male,41461.0,855,58,,615066.8,0,0
C00003233,A00002678,19,NY,New York City,1,Male,61601.5,534,18,,3256.8,0,1
C00003234,A00002679,80,CT,Danbury,67,Female,29880.3,525,16,,2411.8,0,0
C00003235,A00002680,49,CA,San Diego,46,Female,48613.7,1399,68,,114262.9,0,0
C00003236,A00002681,39,AK,Anchorage,28,Female,95252.7,1442,95,,1233332.3,0,1
C00003239,A00002684,18,CO,Denver,7,Female,41101.1,477,42,,133126.1,0,0
C00003240,A00002685,62,CT,Danbury,67,Female,26623.7,790,27,,2204.2,0,0
C00003241,A00002686,65,HI,Honolulu,26,Male,16426.2,1085,37,,3365.0,0,0
C00003242,A00002686,62,HI,Honolulu,26,Female,16426.2,1085,37,,3365.0,0,0
C00003243,A00002687,79,MA,Somerville,71,Female,30057.2,2009,67,,6902.2,0,0
C00003244,A00002688,66,PA,Philadelphia,72,Male,14969.6,1410,43,,2648.5,0,0
C00003245,A00002689,47,CA,Los Angeles,70,Male,46263.0,729,50,,526600.3,0,1
C00003246,A00002690,68,RI,Warwick,66,Male,22742.0,652,18,,2422.8,0,0
C00003247,A00002691,41,MA,Lawrence,69,Female,12197.9,1830,70,,59598.2,0,0
C00003248,A00002692,70,AK,Anchorage,28,Female,35932.6,1119,38,,5405.1,0,0
C00003249,A00002693,41,WI,Milwaukee,17,Male,58277.3,409,28,,231690.1,0,1
C00003250,A00002693,38,WI,Milwaukee,17,Female,58277.3,409,28,,231690.1,0,0
C00003251,A00002694,37,CT,New Haven,52,Female,82253.9,2124,158,91632.0,1414147.1,1,0
C00003252,A00002694,38,CT,New Haven,52,Male,82253.9,2124,158,91632.0,1414147.1,1,0
C00003253,A00002695,53,CA,Los Angeles,70,Male,86295.1,1932,128,,1442996.4,0,1
C00003254,A00002696,69,NY,New York City,1,Male,21092.4,711,20,,2086.3,0,0
C00003255,A00002697,30,DC,Washington,8,Female,75160.5,2014,169,,596280.7,0,0
C00003256,A00002698,23,VT,Burlington,49,Male,19473.3,540,22,,133973.2,0,1
C00003257,A00002699,21,CT,New Britain,73,Female,52446.7,736,25,231168.0,5697.2,1,1
C00003258,A00002700,39,IL,Chicago,74,Female,21162.3,1879,63,,10154.5,0,0
C00003259,A00002701,49,MA,Somerville,71,Male,50327.3,1983,160,,762432.6,0,1
C00003260,A00002702,57,IL,Chicago,74,Female,42698.6,1064,72,,937653.7,0,1
C00003261,A00002702,49,IL,Chicago,74,Male,42698.6,1064,72,,937653.7,0,0
C00003262,A00002703,58,MA,Fall River,61,Female,20377.3,429,11,,1670.8,0,0
C00003264,A00002705,49,CT,Norwalk,63,Female,63346.6,2005,114,93888.0,279792.6,1,0
C00003265,A00002706,36,WV,Charleston,47,Female,36400.0,900,20,,63000.0,0,0
C00003266,A00002706,39,WV,Charleston,47,Male,36400.0,900,20,,63000.0,0,0
C00003267,A00002707,48,MA,Fall River,61,Male,48451.3,1495,130,,1785339.6,0,1
C00003268,A00002708,43,NY,New York City,1,Female,77097.2,1011,69,,788366.5,0,1
C00003269,A00002709,25,FL,Jacksonville,2,Male,17459.2,804,23,,2035.9,0,0
C00003270,A00002710,60,OR,Portland,12,Male,23958.7,932,75,,1273028.1,0,0
C00003271,A00002711,58,MA,Brockton,58,Female,53892.2,2052,135,,1468598.0,0,0
C00003272,A00002712,79,MA,Boston,9,Female,18431.1,2120,66,,7704.5,0,0
C00003273,A00002712,82,MA,Boston,9,Male,18431.1,2120,66,,7704.5,0,0
C00003274,A00002713,71,HI,Honolulu,26,Male,54374.0,1733,58,,7880.3,0,0
C00003275,A00002713,75,HI,Honolulu,26,Female,54374.0,1733,58,,7880.3,0,0
C00003276,A00002714,19,CT,New Haven,52,Male,17923.3,2161,173,,516701.5,0,0
C00003277,A00002715,33,MT,Billings,42,Male,24234.7,451,16,,1825.9,0,0
C00003278,A00002715,37,MT,Billings,42,Female,24234.7,451,16,,1825.9,0,0
C00003279,A00002716,45,RI,Warwick,66,Female,40086.3,1088,75,,811619.2,0,1
C00003280,A00002716,41,RI,Warwick,66,Male,40086.3,1088,75,,811619.2,0,0
C00003281,A00002717,49,IL,Chicago,74,Male,21196.4,889,26,,2808.8,0,0
C00003282,A00002718,18,NJ,Newark,29,Male,19639.7,1425,119,,298653.1,0,0
C00003283,A00002719,66,MI,Detroit,10,Male,18067.1,1057,36,,3270.0,0,0
C00003284,A00002720,63,FL,Jacksonville,2,Male,75509.7,563,63,93888.0,1074715.9,1,0
C00003285,A00002720,56,FL,Jacksonville,2,Female,75509.7,563,63,93888.0,1074715.9,1,0
C00003286,A00002721,27,IL,Chicago,74,Female,21593.9,412,27,,245534.7,0,0
C00003287,A00002721,21,IL,Chicago,74,Male,21593.9,412,27,,245534.7,0,0
C00003288,A00002722,74,MA,Lawrence,69,Male,29303.7,525,15,,1842.0,0,0
C00003289,A00002723,22,NY,Rochester,75,Female,31154.8,1390,105,,468479.7,0,0
C00003290,A00002724,30,TN,Nashville,11,Female,60437.5,874,58,,490549.6,0,0
C00003291,A00002725,53,CT,New Haven,52,Male,77685.6,638,45,69624.0,478614.3,1,1
C00003292,A00002726,60,NM,Albuquerque,18,Male,77232.4,1351,90,,1104341.9,0,1
C00003293,A00002727,47,NY,New York City,1,Female,17771.8,1163,79,,598614.1,0,0
C00003294,A00002728,42,CT,New Haven,52,Male,52920.4,543,42,156420.0,553070.2999999999,1,0
C00003295,A00002729,33,ND,Fargo,40,Female,81794.5,1445,109,,717873.8,0,0
C00003296,A00002730,30,MN,Minneapolis,23,Male,23942.7,973,33,,3374.8,0,0
C00003297,A00002731,31,NY,New York City,1,Male,68215.3,1192,79,,979051.9,0,1
C00003298,A00002732,57,IN,Indianapolis,5,Female,34889.4,1955,166,,2547353.7,0,0
C00003299,A00002733,38,NY,Yonkers,76,Female,34828.4,1835,57,,7286.7,0,0
C00003300,A00002734,49,CT,Hartford,53,Male,47965.0,745,59,,248999.3,0,0
C00003302,A00002736,35,CT,New Haven,52,Female,29331.7,2008,139,,690710.8,0,0
C00003303,A00002736,35,CT,New Haven,52,Male,29331.7,2008,139,,690710.8,0,0
C00003304,A00002737,60,MA,Lawrence,69,Male,60823.9,908,62,,632865.2,0,0
C00003305,A00002738,28,NH,Manchester,41,Female,46617.3,1875,132,,976833.7,0,0
C00003306,A00002739,51,TX,San Antonio,27,Male,35488.6,1858,128,,475625.4,0,0
C00003307,A00002740,20,NV,Las Vegas,14,Female,23666.9,1698,114,,1358612.0,0,0
C00003308,A00002741,51,KY,Louisville,15,Male,32559.9,2033,139,,1717794.5,0,1
C00003309,A00002741,57,KY,Louisville,15,Female,32559.9,2033,139,,1717794.5,0,0
C00003310,A00002742,45,MN,Minneapolis,23,Male,32584.0,1538,104,,865497.3,0,1
C00003311,A00002743,45,MA,Springfield,51,Male,23399.4,588,39,,428188.1,0,0
C00003312,A00002744,28,CA,Los Angeles,70,Female,30657.4,621,22,,6487.7,0,0
C00003313,A00002745,53,MA,Lynn,60,Female,62774.1,459,33,,334631.3,0,0
C00003314,A00002746,68,LA,New Orleans,24,Female,27789.6,860,26,,3893.5,0,0
C00003315,A00002746,65,LA,New Orleans,24,Male,27789.6,860,26,,3893.5,0,0
C00003316,A00002747,52,NY,New York City,1,Female,34355.7,1600,111,,348190.3,0,0
C00003317,A00002747,49,NY,New York City,1,Male,34355.7,1600,111,,348190.3,0,0
C00003319,A00002749,20,NY,New York City,1,Female,98505.4,1683,173,,2390331.5,0,1
C00003320,A00002749,27,NY,New York City,1,Male,98505.4,1683,173,,2390331.5,0,0
C00003321,A00002750,30,OK,Oklahoma City,13,Female,43721.2,1358,110,,368750.8,0,0
C00003322,A00002751,51,IA,Des Moines,31,Male,50528.3,1343,107,,368338.0,0,0
C00003323,A00002752,18,IL,Chicago,74,Female,39665.9,960,94,,296624.7,0,0
C00003324,A00002753,28,HI,Honolulu,26,Female,32257.4,1052,36,66432.0,6541.9,1,0
C00003325,A00002753,36,HI,Honolulu,26,Male,32257.4,1052,36,66432.0,6541.9,1,0
C00003326,A00002754,47,MA,New Bedford,57,Female,75483.2,1070,36,335280.0,6180.8,1,0
C00003327,A00002755,62,MO,Kansas City,20,Female,16722.1,1435,44,,4249.4,0,0
C00003328,A00002756,33,LA,New Orleans,24,Male,24586.3,436,30,,321635.7,0,0
C00003329,A00002757,38,TX,Houston,54,Male,18617.0,961,28,,2179.8,0,0
C00003330,A00002757,44,TX,Houston,54,Female,18617.0,961,28,,2179.8,0,0
C00003331,A00002758,29,CA,Los Angeles,70,Female,67334.5,2052,179,,674024.0,0,0
C00003332,A00002759,30,CA,San Diego,46,Female,31904.4,799,65,,865814.4,0,0
C00003333,A00002760,50,MI,Detroit,10,Female,60923.2,657,49,,377705.9,0,1
C00003334,A00002761,32,NY,New York City,1,Male,37297.4,735,49,,474096.9,0,0
C00003335,A00002762,32,TN,Nashville,11,Male,49768.9,2112,218,111384.0,3724563.4,1,0
C00003336,A00002763,48,AZ,Phoenix,64,Female,66561.2,2149,184,,3170226.4,0,0
C00003337,A00002764,47,CT,Hartford,53,Male,90890.0,868,59,,517969.9,0,1
C00003338,A00002765,57,MA,Lawrence,69,Female,10864.2,467,32,,143884.2,0,0
C00003339,A00002766,24,IA,Des Moines,31,Female,65361.5,679,59,,179635.7,0,1
C00003340,A00002767,23,TX,Houston,54,Male,80794.3,1013,71,,710552.1,0,0
C00003341,A00002767,31,TX,Houston,54,Female,80794.3,1013,71,,710552.1,0,0
C00003342,A00002768,26,CT,New Britain,73,Male,44232.3,1837,88,,71450.9,0,0
C00003344,A00002770,38,MT,Billings,42,Male,40229.0,1832,91,,78602.2,0,0
C00003345,A00002771,59,MS,Jackson,37,Female,36545.3,1961,130,,1373287.2,0,0
C00003346,A00002771,58,MS,Jackson,37,Male,36545.3,1961,130,,1373287.2,0,0
C00003347,A00002772,64,TN,Nashville,11,Male,73508.5,1041,82,,477158.2,0,0
C00003348,A00002773,21,CT,Bridgeport,38,Female,67541.5,921,62,,564721.6,0,1
C00003349,A00002774,36,MT,Billings,42,Male,24064.5,1060,78,,234090.6,0,0
C00003350,A00002775,49,ID,Boise,30,Male,83145.8,388,15,,7638.0,0,0
C00003351,A00002775,57,ID,Boise,30,Female,83145.8,388,15,,7638.0,0,0
C00003352,A00002776,80,MN,Minneapolis,23,Male,15780.8,508,13,,1398.4,0,0
C00003353,A00002776,80,MN,Minneapolis,23,Female,15780.8,508,13,,1398.4,0,0
C00003354,A00002777,56,NH,Nashua,62,Female,26600.0,690,14,,44100.0,0,0
C00003355,A00002778,47,CT,Bridgeport,38,Male,27734.1,1827,122,,857845.4,0,0
C00003356,A00002779,25,CT,New Britain,73,Male,78165.6,2025,135,,1259828.0,0,1
